Data,Valor,Tipo,CentroCusto,Detalhe,Banco
2024-09-26,0.0,Entrada,Clinica,Débito,Santander
2024-09-26,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-09-26,0.0,Entrada,Conta,Convenios,IPES
2024-09-26,236.7,Entrada,Laboratorio,Pix,
2024-09-26,0.0,Entrada,Laboratorio,Crédito,Santander
2024-09-26,880.8,Saída,Pagamentos, ,Santander
2024-09-26,0.0,Entrada,Conta,Convenios,SUS
2024-09-26,0.0,Saída,Pagamentos,Financiamento,BNB
2024-09-26,39.66999999999996,Saída,Pagamentos,Tarifa,Santander
2024-09-26,0.0,Saída,Pix,,
2024-09-26,2575.0,Entrada,Clinica,Dinheiro,
2024-09-26,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-09-26,0.0,Saída,Pagamentos, ,C6
2024-09-26,83.0,Entrada,Laboratorio,Dinheiro,
2024-09-27,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-09-27,0.0,Entrada,Conta,Convenios,SUS
2024-09-27,0.0,Saída,Pagamentos, ,C6
2024-09-27,2542.0,Saída,Comissões,,
2024-09-27,14.5,Reforço,,,
2024-09-27,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-09-27,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-09-27,935.0,Entrada,Clinica,Pix,
2024-09-27,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-09-27,332.0,Entrada,Laboratorio,Pix,
2024-09-27,0.0,Saída,Pagamentos,Financiamento,BNB
2024-09-27,0.0,Entrada,Clinica,Débito,Santander
2024-09-27,0.0,Entrada,Laboratorio,Crédito,Santander
2024-09-27,0.0,Saída,Pagamentos,Tarifa,Santander
2024-09-27,0.0,Entrada,Conta,Convenios,IPES
2024-09-27,270.0,Entrada,Laboratorio,Dinheiro,
2024-09-27,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-09-27,0.0,Entrada,Laboratorio,Débito,Santander
2024-09-27,0.0,Entrada,Clinica,Crédito,Santander
2024-09-27,594.42,Saída,Pagamentos, ,Santander
2024-09-27,0.0,Saída,Dinheiro,,
2024-09-27,0.0,Entrada,Conta,Convenios,SESI
2024-09-27,2493.0,Entrada,Clinica,Dinheiro,
2024-09-27,0.0,Saída,Pix,,
2024-09-27,952.8,Saída,Comissões,Pix,
2024-09-28,0.0,Saída,Pagamentos, ,Santander
2024-09-28,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-09-28,0.0,Saída,Pagamentos,Financiamento,BNB
2024-09-28,235.5,Reforço,,,
2024-09-28,0.0,Entrada,Conta,Convenios,SUS
2024-09-28,590.0,Saída,Comissões,,
2024-09-28,0.0,Entrada,Laboratorio,Débito,Santander
2024-09-28,0.0,Entrada,Laboratorio,Crédito,Santander
2024-09-28,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-09-28,0.0,Entrada,Laboratorio,Dinheiro,
2024-09-28,710.0,Entrada,Clinica,Dinheiro,
2024-09-28,0.0,Saída,Pix,,
2024-09-28,190.0,Saída,Dinheiro,,
2024-09-28,0.0,Entrada,Clinica,Crédito,Santander
2024-09-28,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-09-28,0.0,Saída,Pagamentos,Tarifa,Santander
2024-09-28,17.0,Entrada,Laboratorio,Pix,
2024-09-28,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-09-28,0.0,Entrada,Conta,Convenios,IPES
2024-09-28,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-09-28,100.0,Saída,Comissões,Pix,
2024-09-28,0.0,Entrada,Clinica,Débito,Santander
2024-09-28,0.0,Saída,Pagamentos, ,C6
2024-09-28,142.0,Entrada,Clinica,Pix,
2024-09-28,0.0,Entrada,Conta,Convenios,SESI
2024-09-30,0.0,Entrada,Conta,Convenios,SESI
2024-09-30,353.4,Saída,Comissões,,
2024-09-30,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-09-30,0.0,Entrada,Conta,Convenios,IPES
2024-09-30,0.0,Saída,Pagamentos, ,C6
2024-09-30,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-09-30,0.0,Entrada,Clinica,Débito,Santander
2024-09-30,0.0,Entrada,Laboratorio,Crédito,Santander
2024-09-30,0.0,Saída,Pagamentos,Tarifa,Santander
2024-09-30,160.0,Saída,Dinheiro,,
2024-09-30,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-09-30,165.5,Reforço,,,
2024-09-30,0.0,Entrada,Clinica,Crédito,Santander
2024-09-30,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-09-30,445.0,Entrada,Clinica,Dinheiro,
2024-09-30,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-09-30,0.0,Entrada,Conta,Convenios,SUS
2024-09-30,680.0,Entrada,Clinica,Pix,
2024-09-30,823.1,Saída,Comissões,Pix,
2024-09-30,225.0,Entrada,Laboratorio,Pix,
2024-09-30,30.0,Entrada,Laboratorio,Dinheiro,
2024-09-30,0.0,Entrada,Laboratorio,Débito,Santander
2024-09-30,354.98,Saída,Pix,,
2024-09-30,2236.56,Saída,Pagamentos, ,Santander
2024-09-30,0.0,Saída,Pagamentos,Financiamento,BNB
2024-10-01,0.0,Entrada,Clinica,Crédito,Santander
2024-10-01,0.0,Entrada,Conta,Convenios,SUS
2024-10-01,585.0,Saída,Comissões,,
2024-10-01,45.29,Saída,Pix,,
2024-10-01,1.04,Saída,Pagamentos,Taxa Pix,Santander
2024-10-01,0.0,Saída,Pagamentos,Tarifa,Santander
2024-10-01,0.0,Entrada,Clinica,Débito,Santander
2024-10-01,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-10-01,0.0,Saída,Dinheiro,,
2024-10-01,0.0,Entrada,Conta,Convenios,SESI
2024-10-01,187.6300000000001,Saída,Pagamentos, ,Santander
2024-10-01,0.0,Saída,Comissões,Pix,
2024-10-01,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-10-01,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-10-01,127.1,Reforço,,,
2024-10-01,0.0,Entrada,Laboratorio,Débito,Santander
2024-10-01,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-10-01,0.0,Entrada,Laboratorio,Crédito,Santander
2024-10-01,150.0,Entrada,Clinica,Pix,
2024-10-01,0.0,Saída,Pagamentos, ,C6
2024-10-01,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-10-01,0.0,Entrada,Conta,Convenios,IPES
2024-10-01,170.0,Entrada,Laboratorio,Dinheiro,
2024-10-01,0.0,Saída,Pagamentos,Financiamento,BNB
2024-10-01,775.0,Entrada,Laboratorio,Pix,
2024-10-01,540.0,Entrada,Clinica,Dinheiro,
2024-10-02,221.0,Saída,Dinheiro,,
2024-10-02,0.0,Entrada,Conta,Convenios,SUS
2024-10-02,0.0,Saída,Pagamentos,Taxa Pix,Santander
2024-10-02,0.0,Entrada,Conta,Convenios,SESI
2024-10-02,0.0,Entrada,Conta,Convenios,IPES
2024-10-02,253.0,Entrada,Laboratorio,Pix,
2024-10-02,0.0,Saída,Pix,,
2024-10-02,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-10-02,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-10-02,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-10-02,0.0,Saída,Pagamentos,Tarifa,Santander
2024-10-02,0.0,Saída,Comissões,,
2024-10-02,0.0,Entrada,Clinica,Débito,Santander
2024-10-02,0.0,Saída,Pagamentos,Financiamento,BNB
2024-10-02,0.0,Saída,Pagamentos, ,Santander
2024-10-02,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-10-02,252.1,Reforço,,,
2024-10-02,225.0,Entrada,Clinica,Pix,
2024-10-02,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-10-02,0.0,Entrada,Laboratorio,Crédito,Santander
2024-10-02,335.0,Entrada,Clinica,Dinheiro,
2024-10-02,252.0,Entrada,Laboratorio,Dinheiro,
2024-10-02,0.0,Saída,Pagamentos, ,C6
2024-10-02,0.0,Saída,Comissões,Pix,
2024-10-02,0.0,Entrada,Laboratorio,Débito,Santander
2024-10-02,0.0,Entrada,Clinica,Crédito,Santander
2024-10-03,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-10-03,1375.51,Saída,Dinheiro,,
2024-10-03,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-10-03,0.0,Entrada,Conta,Convenios,IPES
2024-10-03,0.0,Entrada,Conta,Convenios,SUS
2024-10-03,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-10-03,30.0,Entrada,Laboratorio,Pix,
2024-10-03,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-10-03,496.7,Entrada,Laboratorio,Crédito,Santander
2024-10-03,0.0,Entrada,Conta,Convenios,SESI
2024-10-03,618.1,Reforço,,,
2024-10-03,1865.0,Saída,Comissões,,
2024-10-03,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-10-03,130.0,Entrada,Clinica,Pix,
2024-10-03,0.0,Saída,Comissões,Pix,
2024-10-03,415.0,Entrada,Clinica,Crédito,Santander
2024-10-03,49.940000000000055,Saída,Pagamentos,Tarifa,Santander
2024-10-03,0.0,Saída,Pagamentos, ,Santander
2024-10-03,0.0,Saída,Pagamentos, ,C6
2024-10-03,2180.0,Entrada,Clinica,Dinheiro,
2024-10-03,697.0,Entrada,Laboratorio,Dinheiro,
2024-10-03,0.0,Saída,Pagamentos,Financiamento,BNB
2024-10-03,0.0,Entrada,Clinica,Débito,Santander
2024-10-03,0.0,Saída,Pix,,
2024-10-03,0.0,Entrada,Laboratorio,Débito,Santander
2024-10-03,0.0,Saída,Pagamentos,Taxa Pix,Santander
2024-10-04,154.59,Reforço,,,
2024-10-04,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-10-04,0.0,Entrada,Conta,Convenios,IPES
2024-10-04,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-10-04,0.0,Saída,Pix,,
2024-10-04,0.0,Saída,Pagamentos,Taxa Pix,Santander
2024-10-04,140.0,Entrada,Clinica,Crédito,Santander
2024-10-04,0.0,Entrada,Laboratorio,Pix,
2024-10-04,0.0,Entrada,Conta,Convenios,SUS
2024-10-04,0.0,Saída,Pagamentos, ,C6
2024-10-04,0.0,Entrada,Clinica,Débito,Santander
2024-10-04,0.0,Saída,Pagamentos,Tarifa,Santander
2024-10-04,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-10-04,0.0,Saída,Pagamentos,Financiamento,BNB
2024-10-04,34.0,Saída,Dinheiro,,
2024-10-04,283.0,Saída,Comissões,Pix,
2024-10-04,30.0,Entrada,Laboratorio,Dinheiro,
2024-10-04,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-10-04,260.0,Entrada,Clinica,Dinheiro,
2024-10-04,0.0,Entrada,Laboratorio,Débito,Santander
2024-10-04,225.0,Entrada,Clinica,Pix,
2024-10-04,297.0,Entrada,Laboratorio,Crédito,Santander
2024-10-04,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-10-04,0.0,Entrada,Conta,Convenios,SESI
2024-10-04,419.0,Saída,Comissões,,
2024-10-04,13066.7,Saída,Pagamentos, ,Santander
2024-10-05,0.0,Entrada,Laboratorio,Dinheiro,
2024-10-05,20.0,Entrada,Laboratorio,Pix,
2024-10-05,-8.41,Reforço,,,
2024-10-05,0.0,Entrada,Clinica,Pix,
2024-10-05,0.0,Entrada,Laboratorio,Crédito,Santander
2024-10-05,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-10-05,290.0,Entrada,Clinica,Crédito,Mercado Pago
2024-10-05,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-10-05,0.0,Saída,Pix,,
2024-10-05,0.0,Saída,Pagamentos,Taxa Pix,Santander
2024-10-05,843.0,Saída,Comissões,Pix,
2024-10-05,28.0,Entrada,Laboratorio,Débito,Santander
2024-10-05,650.0,Entrada,Clinica,Dinheiro,
2024-10-05,20.449999999999985,Saída,Pagamentos,Tarifa,Santander
2024-10-05,0.0,Saída,Pagamentos, ,Santander
2024-10-05,0.0,Entrada,Conta,Convenios,IPES
2024-10-05,0.0,Saída,Pagamentos, ,C6
2024-10-05,0.0,Entrada,Clinica,Débito,Santander
2024-10-05,0.0,Entrada,Conta,Convenios,SUS
2024-10-05,0.0,Entrada,Conta,Convenios,SESI
2024-10-05,0.0,Saída,Pagamentos,Financiamento,BNB
2024-10-05,580.0,Entrada,Clinica,Crédito,Santander
2024-10-05,429.0,Saída,Comissões,,
2024-10-05,0.0,Saída,Dinheiro,,
2024-10-05,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-10-05,32.71,Saída,Pagamentos,Tarifa,Mercado Pago
2024-10-07,0.0,Saída,Pagamentos, ,Santander
2024-10-07,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-10-07,1051.0,Entrada,Clinica,Pix,
2024-10-07,0.0,Saída,Pagamentos,Financiamento,BNB
2024-10-07,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-10-07,873.2,Saída,Comissões,Pix,
2024-10-07,0.0,Saída,Dinheiro,,
2024-10-07,0.0,Saída,Pagamentos, ,C6
2024-10-07,530.0,Entrada,Laboratorio,Dinheiro,
2024-10-07,0.0,Saída,Pagamentos,Tarifa,Santander
2024-10-07,0.0,Entrada,Laboratorio,Débito,Santander
2024-10-07,771.0,Entrada,Clinica,Dinheiro,
2024-10-07,1400.0,Saída,Comissões,,
2024-10-07,0.0,Entrada,Conta,Convenios,IPES
2024-10-07,0.0,Entrada,Conta,Convenios,SESI
2024-10-07,0.0,Entrada,Clinica,Débito,Santander
2024-10-07,390.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-10-07,54.48,Saída,Pagamentos,Tarifa,Mercado Pago
2024-10-07,0.0,Saída,Pagamentos,Taxa Pix,Santander
2024-10-07,212.59,Reforço,,,
2024-10-07,0.0,Entrada,Clinica,Crédito,Santander
2024-10-07,0.0,Entrada,Conta,Convenios,SUS
2024-10-07,270.0,Entrada,Laboratorio,Pix,
2024-10-07,0.0,Saída,Pix,,
2024-10-07,0.0,Entrada,Laboratorio,Crédito,Santander
2024-10-07,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-10-08,13.16,Saída,Pagamentos,Tarifa,Mercado Pago
2024-10-08,0.0,Entrada,Conta,Convenios,SESI
2024-10-08,0.0,Saída,Pagamentos,Financiamento,BNB
2024-10-08,3126.0,Saída,Comissões,,
2024-10-08,64.0,Entrada,Laboratorio,Pix,
2024-10-08,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-10-08,0.0,Saída,Pix,,
2024-10-08,29.899999999999977,Saída,Pagamentos,Tarifa,Santander
2024-10-08,0.0,Entrada,Laboratorio,Crédito,Santander
2024-10-08,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-10-08,0.0,Entrada,Conta,Convenios,IPES
2024-10-08,0.0,Saída,Dinheiro,,
2024-10-08,514.0,Entrada,Laboratorio,Dinheiro,
2024-10-08,113.59,Reforço,,,
2024-10-08,133.0,Entrada,Clinica,Crédito,Mercado Pago
2024-10-08,0.0,Saída,Pagamentos, ,Santander
2024-10-08,0.0,Entrada,Laboratorio,Débito,Santander
2024-10-08,0.0,Saída,Comissões,Pix,
2024-10-08,0.0,Saída,Pagamentos,Taxa Pix,Santander
2024-10-08,392.0,Entrada,Clinica,Crédito,Santander
2024-10-08,0.0,Entrada,Conta,Convenios,SUS
2024-10-08,0.0,Entrada,Clinica,Débito,Santander
2024-10-08,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-10-08,2976.0,Entrada,Clinica,Dinheiro,
2024-10-08,0.0,Saída,Pagamentos, ,C6
2024-10-08,810.0,Entrada,Clinica,Pix,
2024-10-09,0.0,Entrada,Laboratorio,Débito,Santander
2024-10-09,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-10-09,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-10-09,477.59,Reforço,,,
2024-10-09,0.0,Saída,Pagamentos,Taxa Pix,Santander
2024-10-09,1859.0,Entrada,Clinica,Dinheiro,
2024-10-09,0.0,Saída,Pagamentos, ,C6
2024-10-09,0.0,Entrada,Conta,Convenios,SUS
2024-10-09,0.0,Saída,Comissões,Pix,
2024-10-09,1250.0,Saída,Dinheiro,,
2024-10-09,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-10-09,0.0,Entrada,Clinica,Crédito,Santander
2024-10-09,1392.0,Saída,Comissões,,
2024-10-09,0.0,Entrada,Laboratorio,Crédito,Santander
2024-10-09,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-10-09,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-10-09,0.0,Entrada,Conta,Convenios,IPES
2024-10-09,1030.0,Entrada,Clinica,Pix,
2024-10-09,0.0,Entrada,Laboratorio,Pix,
2024-10-09,0.0,Entrada,Clinica,Débito,Santander
2024-10-09,0.0,Saída,Pagamentos,Financiamento,BNB
2024-10-09,0.0,Saída,Pagamentos,Tarifa,Santander
2024-10-09,0.0,Saída,Pix,,
2024-10-09,3553.27,Saída,Pagamentos, ,Santander
2024-10-09,563.0,Entrada,Laboratorio,Dinheiro,
2024-10-09,0.0,Entrada,Conta,Convenios,SESI
2024-10-10,612.0,Entrada,Laboratorio,Dinheiro,
2024-10-10,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-10-10,175.0,Entrada,Clinica,Crédito,Santander
2024-10-10,0.0,Entrada,Conta,Convenios,SESI
2024-10-10,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-10-10,3161.17,Saída,Pagamentos, ,Santander
2024-10-10,88.0,Entrada,Laboratorio,Pix,
2024-10-10,257.59,Reforço,,,
2024-10-10,0.0,Entrada,Clinica,Débito,Santander
2024-10-10,0.0,Saída,Pagamentos,Taxa Pix,Santander
2024-10-10,0.0,Saída,Comissões,Pix,
2024-10-10,2606.0,Entrada,Clinica,Dinheiro,
2024-10-10,0.0,Saída,Pagamentos,Financiamento,BNB
2024-10-10,16.0,Entrada,Laboratorio,Débito,Santander
2024-10-10,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-10-10,0.0,Entrada,Conta,Convenios,SUS
2024-10-10,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-10-10,2065.0,Saída,Comissões,,
2024-10-10,10.330000000000013,Saída,Pagamentos,Tarifa,Santander
2024-10-10,0.0,Saída,Pix,,
2024-10-10,150.0,Entrada,Clinica,Pix,
2024-10-10,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-10-10,0.0,Entrada,Laboratorio,Crédito,Santander
2024-10-10,431.04,Saída,Dinheiro,,
2024-10-10,0.0,Entrada,Conta,Convenios,IPES
2024-10-10,0.0,Saída,Pagamentos, ,C6
2024-10-11,0.0,Saída,Comissões,Pix,
2024-10-11,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-10-11,243.0,Saída,Dinheiro,,
2024-10-11,211.9,Saída,Pix,,
2024-10-11,1448.0,Saída,Comissões,,
2024-10-11,0.0,Entrada,Clinica,Débito,Santander
2024-10-11,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-10-11,90.0,Entrada,Clinica,Crédito,Santander
2024-10-11,325.0,Entrada,Laboratorio,Pix,
2024-10-11,0.0,Saída,Pagamentos, ,Santander
2024-10-11,0.0,Entrada,Conta,Convenios,IPES
2024-10-11,0.0,Entrada,Conta,Convenios,SUS
2024-10-11,510.0,Entrada,Clinica,Pix,
2024-10-11,4.740000000000009,Saída,Pagamentos,Tarifa,Santander
2024-10-11,0.0,Saída,Pagamentos,Financiamento,BNB
2024-10-11,60.8,Entrada,Laboratorio,Crédito,Santander
2024-10-11,979.55,Reforço,,,
2024-10-11,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-10-11,845.0,Entrada,Clinica,Dinheiro,
2024-10-11,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-10-11,0.0,Entrada,Conta,Convenios,SESI
2024-10-11,0.0,Saída,Pagamentos, ,C6
2024-10-11,0.0,Entrada,Laboratorio,Débito,Santander
2024-10-11,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-10-11,164.0,Entrada,Laboratorio,Dinheiro,
2024-10-11,0.0,Saída,Pagamentos,Taxa Pix,Santander
2024-10-14,0.0,Entrada,Conta,Convenios,SUS
2024-10-14,204.0,Saída,Comissões,,
2024-10-14,0.0,Saída,Pagamentos,Financiamento,BNB
2024-10-14,629.8,Entrada,Laboratorio,Crédito,Santander
2024-10-14,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-10-14,0.0,Saída,Pagamentos, ,C6
2024-10-14,0.0,Entrada,Clinica,Crédito,Santander
2024-10-14,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-10-14,0.0,Entrada,Conta,Convenios,SESI
2024-10-14,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-10-14,0.0,Saída,Pagamentos,Taxa Pix,Santander
2024-10-14,157.0,Entrada,Laboratorio,Pix,
2024-10-14,649.5799999999999,Saída,Pix,,
2024-10-14,0.0,Saída,Comissões,Pix,
2024-10-14,0.0,Entrada,Conta,Convenios,IPES
2024-10-14,0.0,Entrada,Clinica,Débito,Santander
2024-10-14,0.0,Entrada,Laboratorio,Débito,Santander
2024-10-14,53.1099999999999,Saída,Pagamentos,Tarifa,Santander
2024-10-14,369.9500000000001,Saída,Pagamentos, ,Santander
2024-10-14,297.55,Reforço,,,
2024-10-14,670.0,Saída,Dinheiro,,
2024-10-14,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-10-14,365.0,Entrada,Laboratorio,Dinheiro,
2024-10-14,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-10-14,371.0,Entrada,Clinica,Pix,
2024-10-14,410.0,Entrada,Clinica,Dinheiro,
2024-10-15,0.0,Saída,Pix,,
2024-10-15,0.0,Entrada,Conta,Convenios,SUS
2024-10-15,1263.0,Entrada,Conta,Convenios,SESI
2024-10-15,51.0,Entrada,Laboratorio,Pix,
2024-10-15,0.63,Saída,Pagamentos,Taxa Pix,Santander
2024-10-15,2671.0,Saída,Comissões,,
2024-10-15,0.0,Entrada,Clinica,Crédito,Santander
2024-10-15,0.0,Entrada,Conta,Convenios,IPES
2024-10-15,0.0,Saída,Pagamentos,Tarifa,Santander
2024-10-15,0.0,Saída,Pagamentos, ,C6
2024-10-15,0.0,Saída,Dinheiro,,
2024-10-15,0.0,Saída,Pagamentos, ,Santander
2024-10-15,0.0,Saída,Comissões,Pix,
2024-10-15,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-10-15,1555.0,Entrada,Clinica,Dinheiro,
2024-10-15,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-10-15,198.55,Reforço,,,
2024-10-15,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-10-15,0.0,Entrada,Clinica,Débito,Santander
2024-10-15,0.0,Entrada,Laboratorio,Crédito,Santander
2024-10-15,0.0,Saída,Pagamentos,Financiamento,BNB
2024-10-15,1281.0,Entrada,Clinica,Pix,
2024-10-15,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-10-15,1237.0,Entrada,Laboratorio,Dinheiro,
2024-10-15,0.0,Entrada,Laboratorio,Débito,Santander
2024-10-15,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-10-16,260.0,Saída,Comissões,,
2024-10-16,120.0,Entrada,Clinica,Pix,
2024-10-16,405.0,Entrada,Laboratorio,Dinheiro,
2024-10-16,800.0,Saída,Dinheiro,,
2024-10-16,0.0,Saída,Comissões,Pix,
2024-10-16,0.0,Entrada,Clinica,Crédito,Santander
2024-10-16,0.0,Saída,Pagamentos,Financiamento,BNB
2024-10-16,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-10-16,0.0,Saída,Pagamentos,Tarifa,Santander
2024-10-16,22439.12,Entrada,Conta,Convenios,SUS
2024-10-16,0.0,Entrada,Clinica,Débito,Santander
2024-10-16,0.0,Entrada,Conta,Convenios,SESI
2024-10-16,0.0,Saída,Pagamentos, ,C6
2024-10-16,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-10-16,15422.91,Saída,Pagamentos, ,Santander
2024-10-16,319.55,Reforço,,,
2024-10-16,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-10-16,445.0,Entrada,Clinica,Dinheiro,
2024-10-16,64.0,Entrada,Laboratorio,Pix,
2024-10-16,0.0,Entrada,Laboratorio,Débito,Santander
2024-10-16,0.0,Saída,Pagamentos,Taxa Pix,Santander
2024-10-16,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-10-16,0.0,Saída,Pix,,
2024-10-16,0.0,Entrada,Conta,Convenios,IPES
2024-10-16,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-10-16,0.0,Entrada,Laboratorio,Crédito,Santander
2024-10-17,71.90999999999997,Saída,Pagamentos,Tarifa,Santander
2024-10-17,125.0,Entrada,Laboratorio,Dinheiro,
2024-10-17,0.0,Saída,Pix,,
2024-10-17,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-10-17,0.0,Saída,Dinheiro,,
2024-10-17,0.0,Saída,Pagamentos,Financiamento,BNB
2024-10-17,0.0,Entrada,Laboratorio,Débito,Santander
2024-10-17,0.0,Entrada,Conta,Convenios,IPES
2024-10-17,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-10-17,610.0,Saída,Comissões,,
2024-10-17,622.0,Entrada,Clinica,Dinheiro,
2024-10-17,0.0,Saída,Comissões,Pix,
2024-10-17,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-10-17,0.0,Entrada,Conta,Convenios,SUS
2024-10-17,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-10-17,0.0,Entrada,Clinica,Débito,Santander
2024-10-17,5752.88,Saída,Pagamentos, ,C6
2024-10-17,341.25,Entrada,Clinica,Crédito,Santander
2024-10-17,410.0,Entrada,Laboratorio,Pix,
2024-10-17,0.0,Saída,Pagamentos,Taxa Pix,Santander
2024-10-17,0.0,Saída,Pagamentos, ,Santander
2024-10-17,185.0,Entrada,Clinica,Pix,
2024-10-17,630.0,Entrada,Laboratorio,Crédito,Santander
2024-10-17,0.0,Entrada,Conta,Convenios,SESI
2024-10-17,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-10-17,109.55,Reforço,,,
2024-10-18,413.0,Saída,Comissões,Pix,
2024-10-18,246.55,Reforço,,,
2024-10-18,188.28,Saída,Dinheiro,,
2024-10-18,174.0,Saída,Comissões,,
2024-10-18,0.0,Entrada,Laboratorio,Débito,Mercado Pago
2024-10-18,0.0,Entrada,Clinica,Débito,Mercado Pago
2024-10-18,0.0,Saída,Pagamentos,Taxa Pix,Santander
2024-10-18,0.0,Entrada,Laboratorio,Crédito,Mercado Pago
2024-10-18,77.0,Entrada,Laboratorio,Débito,Santander
2024-10-18,0.0,Entrada,Conta,Convenios,IPES
2024-10-18,0.0,Entrada,Laboratorio,Pix,
2024-10-18,370.0,Entrada,Clinica,Pix,
2024-10-18,0.0,Entrada,Conta,Convenios,SESI
2024-10-18,8896.699999999999,Saída,Pagamentos, ,Santander
2024-10-18,0.0,Saída,Pagamentos,Tarifa,Mercado Pago
2024-10-18,0.0,Saída,Pagamentos, ,C6
2024-10-18,0.0,Entrada,Conta,Convenios,SUS
2024-10-18,0.0,Entrada,Clinica,Débito,Santander
2024-10-18,0.0,Entrada,Clinica,Crédito,Mercado Pago
2024-10-18,0.0,Entrada,Laboratorio,Crédito,Santander
2024-10-18,0.0,Entrada,Clinica,Crédito,Santander
